"Region"	"RegionUID"	"OperatingUnit"	"OperatingUnitUID"	"CountryName"	"SNU1"	"SNU1Uid"	"PSNU"	"PSNUuid"	"SNUPrioritization"	"typeMilitary"	"MechanismUID"	"PrimePartner"	"FundingAgency"	"MechanismID"	"ImplementingMechanismName"	"dataElementUID"	"indicator"	"numeratorDenom"	"indicatorType"	"disaggregate"	"standardizedDisaggregate"	"categoryOptionComboUID"	"categoryOptionComboName"	"AgeAsEntered"	"AgeFine"	"AgeSemiFine"	"AgeCoarse"	"Sex"	"resultStatus"	"otherDisaggregate"	"coarseDisaggregate"	"modality"	"isMCAD"	"FY2017_TARGETS"	"FY2017Q1"	"FY2017Q2"	"FY2017Q3"	"FY2017Q4"	"FY2017APR"	"FY2018_TARGETS"	"FY2018Q1"	"FY2018Q2"	"FY2019_TARGETS"
"The Known World"	"rsgfCo9eMmd"	"Essos"	"rh5P08UZ1sf"	"Essos"	"Disputed Lands"	"vcTOYwpA3or"	"Disputed Lands"	"vcTOYwpA3or"	"1 - Scale-Up: Saturation"	NA	NA	"Sellsword"	"USAID"	80020	"Sellsword"	"jCx49ZPAt2F"	"PMTCT_EID_Two_Twelve_Months"	"N"	"DSD"	"Total Numerator"	"Total Numerator"	"HllvX50cXC0"	"default"	NA	NA	NA	NA	NA	NA	NA	NA	NA	"N"	NA	NA	NA	"10"	10	10	NA	NA	NA	""
"The Known World"	"rsgfCo9eMmd"	"Essos"	"rh5P08UZ1sf"	"Essos"	"Disputed Lands"	"vcTOYwpA3or"	"Disputed Lands"	"vcTOYwpA3or"	"1 - Scale-Up: Saturation"	NA	NA	"Sellsword"	"USAID"	80020	"Sellsword"	"nO2Z2HmcFpc"	"PMTCT_STAT"	"N"	"DSD"	"Total Numerator"	"Total Numerator"	"HllvX50cXC0"	"default"	NA	NA	NA	NA	"Female"	NA	NA	NA	NA	"N"	NA	"100"	400	"480"	530	1500	NA	NA	NA	""
"The Known World"	"rsgfCo9eMmd"	"Essos"	"rh5P08UZ1sf"	"Essos"	"Disputed Lands"	"vcTOYwpA3or"	"Disputed Lands"	"vcTOYwpA3or"	"1 - Scale-Up: Saturation"	NA	NA	"Sellsword"	"USAID"	80020	"Sellsword"	"RuPl0gvYTCq"	"PMTCT_STAT"	"N"	"DSD"	"Total Numerator"	"Total Numerator"	"HllvX50cXC0"	"default"	NA	NA	NA	NA	"Female"	NA	NA	NA	NA	"N"	1040	NA	NA	NA	NA	NA	NA	NA	NA	""
"The Known World"	"rsgfCo9eMmd"	"Essos"	"rh5P08UZ1sf"	"Essos"	"Disputed Lands"	"vcTOYwpA3or"	"Disputed Lands"	"vcTOYwpA3or"	"1 - Scale-Up: Saturation"	NA	NA	"Sellsword"	"USAID"	80020	"Sellsword"	"Cx5pCdi8SDY"	"PMTCT_STAT_KnownatEntry_POSITIVE"	"N"	"DSD"	"Total Numerator"	"Total Numerator"	"HllvX50cXC0"	"default"	NA	NA	NA	NA	NA	NA	NA	NA	NA	"N"	10	NA	NA	NA	NA	NA	NA	NA	NA	""
"The Known World"	"rsgfCo9eMmd"	"Essos"	"rh5P08UZ1sf"	"Essos"	"Disputed Lands"	"vcTOYwpA3or"	"Disputed Lands"	"vcTOYwpA3or"	"1 - Scale-Up: Saturation"	NA	NA	"Sellsword"	"USAID"	80020	"Sellsword"	"sKZtHLKUOyZ"	"PMTCT_STAT_KnownatEntry_POSITIVE"	"N"	"DSD"	"Total Numerator"	"Total Numerator"	"HllvX50cXC0"	"default"	NA	NA	NA	NA	NA	NA	NA	NA	NA	"N"	NA	NA	10	"10"	20	30	NA	NA	NA	""
"The Known World"	"rsgfCo9eMmd"	"Essos"	"rh5P08UZ1sf"	"Essos"	"Disputed Lands"	"vcTOYwpA3or"	"Disputed Lands"	"vcTOYwpA3or"	"1 - Scale-Up: Saturation"	NA	NA	"Sellsword"	"USAID"	80020	"Sellsword"	"CTq7jVHYYEm"	"PMTCT_STAT_NewlyIdentified_Negative"	"N"	"DSD"	"Total Numerator"	"Total Numerator"	"HllvX50cXC0"	"default"	NA	NA	NA	NA	NA	NA	NA	NA	NA	"N"	NA	"100"	380	"460"	490	1410	NA	NA	NA	""
"The Known World"	"rsgfCo9eMmd"	"Essos"	"rh5P08UZ1sf"	"Essos"	"Disputed Lands"	"vcTOYwpA3or"	"Disputed Lands"	"vcTOYwpA3or"	"1 - Scale-Up: Saturation"	NA	NA	"Sellsword"	"USAID"	80020	"Sellsword"	"ns6AuoYFXqt"	"PMTCT_STAT_NewlyIdentified_POSITIVE"	"N"	"DSD"	"Total Numerator"	"Total Numerator"	"HllvX50cXC0"	"default"	NA	NA	NA	NA	NA	NA	NA	NA	NA	"N"	NA	"10"	20	"20"	30	60	NA	NA	NA	""
"The Known World"	"rsgfCo9eMmd"	"Essos"	"rh5P08UZ1sf"	"Essos"	"Disputed Lands"	"vcTOYwpA3or"	"Disputed Lands"	"vcTOYwpA3or"	"1 - Scale-Up: Saturation"	NA	NA	"Sellsword"	"USAID"	80020	"Sellsword"	"Xn2c6xnGwhy"	"PMTCT_STAT_NewlyIdentified_POSITIVE"	"N"	"DSD"	"Total Numerator"	"Total Numerator"	"HllvX50cXC0"	"default"	NA	NA	NA	NA	NA	NA	NA	NA	NA	"N"	70	NA	NA	NA	NA	NA	NA	NA	NA	""
"The Known World"	"rsgfCo9eMmd"	"Essos"	"rh5P08UZ1sf"	"Essos"	"Disputed Lands"	"vcTOYwpA3or"	"Disputed Lands"	"vcTOYwpA3or"	"1 - Scale-Up: Saturation"	NA	NA	"Sellsword"	"USAID"	80020	"Sellsword"	"gPKbuvvpose"	"PMTCT_STAT_POS"	"N"	"DSD"	"Total Numerator"	"Total Numerator"	"HllvX50cXC0"	"default"	NA	NA	NA	NA	"Female"	NA	NA	NA	NA	"N"	80	NA	NA	NA	NA	NA	NA	NA	NA	""
"The Known World"	"rsgfCo9eMmd"	"Essos"	"rh5P08UZ1sf"	"Essos"	"Disputed Lands"	"vcTOYwpA3or"	"Disputed Lands"	"vcTOYwpA3or"	"1 - Scale-Up: Saturation"	NA	NA	"Sellsword"	"USAID"	80020	"Sellsword"	"qKS8hx3OQtz"	"PMTCT_STAT_POS"	"N"	"DSD"	"Total Numerator"	"Total Numerator"	"HllvX50cXC0"	"default"	NA	NA	NA	NA	"Female"	NA	NA	NA	NA	"N"	NA	"10"	20	"30"	40	90	NA	NA	NA	""
"The Known World"	"rsgfCo9eMmd"	"Essos"	"rh5P08UZ1sf"	"Essos"	"Disputed Lands"	"vcTOYwpA3or"	"Disputed Lands"	"vcTOYwpA3or"	"1 - Scale-Up: Saturation"	NA	NA	"Sellsword"	"USAID"	80020	"Sellsword"	"Wtwp9L0mcFy"	"PP_PREV"	"N"	"DSD"	"Total Numerator"	"Total Numerator"	"HllvX50cXC0"	"default"	NA	NA	NA	NA	NA	NA	NA	NA	NA	"N"	NA	NA	5810	NA	1290	7090	NA	NA	NA	""
"The Known World"	"rsgfCo9eMmd"	"Essos"	"rh5P08UZ1sf"	"Essos"	"Disputed Lands"	"vcTOYwpA3or"	"Disputed Lands"	"vcTOYwpA3or"	"1 - Scale-Up: Saturation"	NA	NA	"Sellsword"	"USAID"	80020	"Sellsword"	"YXGmBb9bkkS"	"PP_PREV"	"N"	"DSD"	"Total Numerator"	"Total Numerator"	"HllvX50cXC0"	"default"	NA	NA	NA	NA	NA	NA	NA	NA	NA	"N"	11100	NA	NA	NA	NA	NA	NA	NA	NA	""
"The Known World"	"rsgfCo9eMmd"	"Essos"	"rh5P08UZ1sf"	"Essos"	"Disputed Lands"	"vcTOYwpA3or"	"Disputed Lands"	"vcTOYwpA3or"	"1 - Scale-Up: Saturation"	NA	NA	"Sellsword"	"USAID"	80020	"Sellsword"	"AQh5l43FBed"	"TB_SCREENDX"	"N"	"DSD"	"Total Numerator"	"Total Numerator"	"HllvX50cXC0"	"default"	NA	NA	NA	NA	NA	NA	NA	NA	NA	"N"	2780	NA	NA	NA	NA	NA	NA	NA	NA	""
"The Known World"	"rsgfCo9eMmd"	"Essos"	"rh5P08UZ1sf"	"Essos"	"Disputed Lands"	"vcTOYwpA3or"	"Disputed Lands"	"vcTOYwpA3or"	"1 - Scale-Up: Saturation"	NA	NA	"Sellsword"	"USAID"	80020	"Sellsword"	"OuudMtJsh2z"	"TX_CURR"	"N"	"DSD"	"Total Numerator"	"Total Numerator"	"HllvX50cXC0"	"default"	NA	NA	NA	NA	NA	"Positive"	NA	NA	NA	"N"	NA	"60"	210	"470"	600	600	NA	NA	NA	""
"The Known World"	"rsgfCo9eMmd"	"Essos"	"rh5P08UZ1sf"	"Essos"	"Disputed Lands"	"vcTOYwpA3or"	"Disputed Lands"	"vcTOYwpA3or"	"1 - Scale-Up: Saturation"	NA	NA	"Sellsword"	"USAID"	80020	"Sellsword"	"f9BaCsI9PGn"	"TX_CURR"	"N"	"DSD"	"Total Numerator"	"Total Numerator"	"HllvX50cXC0"	"default"	NA	NA	NA	NA	NA	"Positive"	NA	NA	NA	"N"	3470	NA	NA	NA	NA	NA	NA	NA	NA	""
"The Known World"	"rsgfCo9eMmd"	"Essos"	"rh5P08UZ1sf"	"Essos"	"Disputed Lands"	"vcTOYwpA3or"	"Disputed Lands"	"vcTOYwpA3or"	"1 - Scale-Up: Saturation"	NA	NA	"Sellsword"	"USAID"	80020	"Sellsword"	"oVnEYC2i59j"	"TX_NEW"	"N"	"DSD"	"Total Numerator"	"Total Numerator"	"HllvX50cXC0"	"default"	NA	NA	NA	NA	NA	"Positive"	NA	NA	NA	"N"	2500	NA	NA	NA	NA	NA	NA	NA	NA	""
"The Known World"	"rsgfCo9eMmd"	"Essos"	"rh5P08UZ1sf"	"Essos"	"Disputed Lands"	"vcTOYwpA3or"	"Disputed Lands"	"vcTOYwpA3or"	"1 - Scale-Up: Saturation"	NA	NA	"Sellsword"	"USAID"	80020	"Sellsword"	"tG7ocyZ8kVA"	"TX_NEW"	"N"	"DSD"	"Total Numerator"	"Total Numerator"	"HllvX50cXC0"	"default"	NA	NA	NA	NA	NA	"Positive"	NA	NA	NA	"N"	NA	"50"	160	"260"	230	680	NA	NA	NA	""
"The Known World"	"rsgfCo9eMmd"	"Essos"	"rh5P08UZ1sf"	"Essos"	"Disputed Lands"	"vcTOYwpA3or"	"Disputed Lands"	"vcTOYwpA3or"	"1 - Scale-Up: Saturation"	NA	NA	"Sellsword"	"USAID"	80020	"Sellsword"	"POmmABESKjX"	"TX_PVLS"	"N"	"DSD"	"Total Numerator"	"Total Numerator"	"HllvX50cXC0"	"default"	NA	NA	NA	NA	NA	NA	NA	NA	NA	"N"	870	NA	NA	NA	NA	NA	NA	NA	NA	""
"The Known World"	"rsgfCo9eMmd"	"Essos"	"rh5P08UZ1sf"	"Essos"	"Disputed Lands"	"vcTOYwpA3or"	"Disputed Lands"	"vcTOYwpA3or"	"1 - Scale-Up: Saturation"	NA	NA	"Sellsword"	"USAID"	80020	"Sellsword"	"KOsIxzZXBtA"	"TX_PVLS"	"N"	"DSD"	"Total Numerator"	"Total Numerator"	"HllvX50cXC0"	"default"	NA	NA	NA	NA	NA	NA	NA	NA	NA	"N"	NA	NA	NA	NA	20	20	NA	NA	NA	""
"The Known World"	"rsgfCo9eMmd"	"Essos"	"rh5P08UZ1sf"	"Essos"	"Disputed Lands"	"vcTOYwpA3or"	"Disputed Lands"	"vcTOYwpA3or"	"1 - Scale-Up: Saturation"	NA	NA	"Sellsword"	"USAID"	80020	"Sellsword"	"Y3s0CtjmmYd"	"TX_RET"	"N"	"DSD"	"Total Numerator"	"Total Numerator"	"HllvX50cXC0"	"default"	NA	NA	NA	NA	NA	NA	NA	NA	NA	"N"	NA	NA	NA	NA	10	10	NA	NA	NA	""
"The Known World"	"rsgfCo9eMmd"	"Essos"	"rh5P08UZ1sf"	"Essos"	"Disputed Lands"	"vcTOYwpA3or"	"Disputed Lands"	"vcTOYwpA3or"	"1 - Scale-Up: Saturation"	NA	NA	"Sellsword"	"USAID"	80020	"Sellsword"	"sYBzJzQljQ0"	"TX_RET"	"N"	"DSD"	"Total Numerator"	"Total Numerator"	"HllvX50cXC0"	"default"	NA	NA	NA	NA	NA	NA	NA	NA	NA	"N"	850	NA	NA	NA	NA	NA	NA	NA	NA	""
"The Known World"	"rsgfCo9eMmd"	"Essos"	"rh5P08UZ1sf"	"Essos"	"Disputed Lands"	"vcTOYwpA3or"	"Disputed Lands"	"vcTOYwpA3or"	"1 - Scale-Up: Saturation"	NA	NA	"Sellsword"	"USAID"	80020	"Sellsword"	"qeS0bazg6IW"	"VMMC_CIRC"	"N"	"DSD"	"Total Numerator"	"Total Numerator"	"HllvX50cXC0"	"default"	NA	NA	NA	NA	"Male"	NA	NA	NA	NA	"N"	NA	"560"	1180	"1090"	530	3340	NA	NA	NA	""
"The Known World"	"rsgfCo9eMmd"	"Essos"	"rh5P08UZ1sf"	"Essos"	"Slaver's Bay"	"btfylvJhdx2"	"Slaver's Bay"	"btfylvJhdx2"	"1 - Scale-Up: Saturation"	NA	NA	"Ice"	"USAID"	80021	"Ice"	"Ogdhs4BW4ts"	"OVC_HIVSTAT"	"N"	"DSD"	"Total Numerator"	"Total Numerator"	"HllvX50cXC0"	"default"	NA	NA	NA	NA	NA	NA	NA	NA	NA	"N"	NA	NA	30	NA	150	150	NA	NA	NA	""
"The Known World"	"rsgfCo9eMmd"	"Essos"	"rh5P08UZ1sf"	"Essos"	"Slaver's Bay"	"btfylvJhdx2"	"Slaver's Bay"	"btfylvJhdx2"	"1 - Scale-Up: Saturation"	NA	NA	"Ice"	"USAID"	80021	"Ice"	"zsEd202kAqo"	"OVC_HIVSTAT_NEG"	"N"	"DSD"	"Total Numerator"	"Total Numerator"	"HllvX50cXC0"	"default"	NA	NA	NA	NA	NA	NA	NA	NA	NA	"N"	NA	NA	10	NA	130	130	NA	NA	NA	""
"The Known World"	"rsgfCo9eMmd"	"Essos"	"rh5P08UZ1sf"	"Essos"	"Slaver's Bay"	"btfylvJhdx2"	"Slaver's Bay"	"btfylvJhdx2"	"1 - Scale-Up: Saturation"	NA	NA	"Ice"	"USAID"	80021	"Ice"	"NuiOG06KQvh"	"OVC_HIVSTAT_POS"	"N"	"DSD"	"Total Numerator"	"Total Numerator"	"HllvX50cXC0"	"default"	NA	NA	NA	NA	NA	NA	NA	NA	NA	"N"	NA	NA	30	NA	10	10	NA	NA	NA	""
"The Known World"	"rsgfCo9eMmd"	"Essos"	"rh5P08UZ1sf"	"Essos"	"Slaver's Bay"	"btfylvJhdx2"	"Slaver's Bay"	"btfylvJhdx2"	"1 - Scale-Up: Saturation"	NA	NA	"Ice"	"USAID"	80021	"Ice"	"bfHk9MX9mqy"	"OVC_SERV"	"N"	"DSD"	"Total Numerator"	"Total Numerator"	"HllvX50cXC0"	"default"	NA	NA	NA	NA	NA	NA	NA	NA	NA	"N"	NA	NA	190	NA	220	220	NA	NA	NA	""
"The Known World"	"rsgfCo9eMmd"	"Essos"	"rh5P08UZ1sf"	"Essos"	"Slaver's Bay"	"btfylvJhdx2"	"Slaver's Bay"	"btfylvJhdx2"	"1 - Scale-Up: Saturation"	NA	NA	"Ice"	"USAID"	80021	"Ice"	"YOSn40LtlCQ"	"OVC_SERV_OVER_18"	"N"	"DSD"	"Total Numerator"	"Total Numerator"	"HllvX50cXC0"	"default"	NA	NA	NA	NA	NA	NA	NA	NA	NA	"N"	NA	NA	190	NA	150	150	NA	NA	NA	""
"The Known World"	"rsgfCo9eMmd"	"Essos"	"rh5P08UZ1sf"	"Essos"	"Slaver's Bay"	"btfylvJhdx2"	"Slaver's Bay"	"btfylvJhdx2"	"1 - Scale-Up: Saturation"	NA	NA	"Ice"	"USAID"	80021	"Ice"	"lPansdJPnHx"	"OVC_SERV_UNDER_18"	"N"	"DSD"	"Total Numerator"	"Total Numerator"	"HllvX50cXC0"	"default"	NA	NA	NA	NA	NA	NA	NA	NA	NA	"N"	NA	NA	190	NA	250	250	NA	NA	NA	""
"The Known World"	"rsgfCo9eMmd"	"Sothoryos"	"EESCKp9rvLD"	"Sothoryos"	"Basilisk Isles"	"sJ7Ckdy6oTu"	"Basilisk Isles"	"sJ7Ckdy6oTu"	"2 - Scale-Up: Aggressive"	NA	NA	"Direwolf"	"USAID"	80022	"Direwolf"	"MnLMpQdIWQ3"	"HRH_CURR"	"N"	"DSD"	"Total Numerator"	"Total Numerator"	"HllvX50cXC0"	"default"	NA	NA	NA	NA	NA	NA	NA	NA	NA	"N"	NA	NA	NA	NA	120	120	NA	NA	NA	""
"The Known World"	"rsgfCo9eMmd"	"Sothoryos"	"EESCKp9rvLD"	"Sothoryos"	"Basilisk Isles"	"sJ7Ckdy6oTu"	"Basilisk Isles"	"sJ7Ckdy6oTu"	"2 - Scale-Up: Aggressive"	NA	NA	"Direwolf"	"USAID"	80022	"Direwolf"	"Xz9iSU7qulg"	"HRH_CURR_ClinicalCadre"	"N"	"DSD"	"Total Numerator"	"Total Numerator"	"HllvX50cXC0"	"default"	NA	NA	NA	NA	NA	NA	NA	NA	NA	"N"	NA	NA	NA	NA	20	20	NA	NA	NA	""
"The Known World"	"rsgfCo9eMmd"	"Sothoryos"	"EESCKp9rvLD"	"Sothoryos"	"Basilisk Isles"	"sJ7Ckdy6oTu"	"Basilisk Isles"	"sJ7Ckdy6oTu"	"2 - Scale-Up: Aggressive"	NA	NA	"Direwolf"	"USAID"	80022	"Direwolf"	"s8n8lF9knTC"	"HRH_CURR_LayCadre"	"N"	"DSD"	"Total Numerator"	"Total Numerator"	"HllvX50cXC0"	"default"	NA	NA	NA	NA	NA	NA	NA	NA	NA	"N"	NA	NA	NA	NA	20	20	NA	NA	NA	""
"The Known World"	"rsgfCo9eMmd"	"Sothoryos"	"EESCKp9rvLD"	"Sothoryos"	"Basilisk Isles"	"sJ7Ckdy6oTu"	"Basilisk Isles"	"sJ7Ckdy6oTu"	"2 - Scale-Up: Aggressive"	NA	NA	"Direwolf"	"USAID"	80022	"Direwolf"	"GNo9UtaeaYK"	"HRH_CURR_ManagementCadre"	"N"	"DSD"	"Total Numerator"	"Total Numerator"	"HllvX50cXC0"	"default"	NA	NA	NA	NA	NA	NA	NA	NA	NA	"N"	NA	NA	NA	NA	80	80	NA	NA	NA	""
"The Known World"	"rsgfCo9eMmd"	"Sothoryos"	"EESCKp9rvLD"	"Sothoryos"	"Basilisk Isles"	"sJ7Ckdy6oTu"	"Basilisk Isles"	"sJ7Ckdy6oTu"	"2 - Scale-Up: Aggressive"	NA	NA	"Direwolf"	"USAID"	80022	"Direwolf"	"dkPSsG6LjSa"	"HRH_CURR_SiteLevel"	"N"	"DSD"	"Total Numerator"	"Total Numerator"	"HllvX50cXC0"	"default"	NA	NA	NA	NA	NA	NA	NA	NA	NA	"N"	NA	NA	NA	NA	120	120	NA	NA	NA	""
"The Known World"	"rsgfCo9eMmd"	"Sothoryos"	"EESCKp9rvLD"	"Sothoryos"	"Basilisk Isles"	"sJ7Ckdy6oTu"	"Basilisk Isles"	"sJ7Ckdy6oTu"	"2 - Scale-Up: Aggressive"	NA	NA	"Direwolf"	"USAID"	80022	"Direwolf"	"Jw2iUqTtLZt"	"HRH_STAFF"	"N"	"Not Applicable"	"Total Numerator"	"Total Numerator"	"HllvX50cXC0"	"default"	NA	NA	NA	NA	NA	NA	NA	NA	NA	"N"	NA	NA	NA	NA	930	930	NA	NA	NA	""
"The Known World"	"rsgfCo9eMmd"	"Sothoryos"	"EESCKp9rvLD"	"Sothoryos"	"Basilisk Isles"	"sJ7Ckdy6oTu"	"Basilisk Isles"	"sJ7Ckdy6oTu"	"2 - Scale-Up: Aggressive"	NA	NA	"Direwolf"	"USAID"	80022	"Direwolf"	"FJSew4Ks0j3"	"HTS_TST"	"N"	"TA"	"Total Numerator"	"Total Numerator"	"HllvX50cXC0"	"default"	NA	NA	NA	NA	NA	NA	NA	NA	NA	"N"	NA	"26990"	17790	"18530"	18940	82230	NA	NA	NA	""
"The Known World"	"rsgfCo9eMmd"	"Sothoryos"	"EESCKp9rvLD"	"Sothoryos"	"Basilisk Isles"	"sJ7Ckdy6oTu"	"Basilisk Isles"	"sJ7Ckdy6oTu"	"2 - Scale-Up: Aggressive"	NA	NA	"Direwolf"	"USAID"	80022	"Direwolf"	"NUdcIMK4Peq"	"HTS_TST"	"N"	"DSD"	"Total Numerator"	"Total Numerator"	"HllvX50cXC0"	"default"	NA	NA	NA	NA	NA	NA	NA	NA	NA	"N"	3140	NA	NA	NA	NA	NA	NA	NA	NA	""
"The Known World"	"rsgfCo9eMmd"	"Sothoryos"	"EESCKp9rvLD"	"Sothoryos"	"Basilisk Isles"	"sJ7Ckdy6oTu"	"Basilisk Isles"	"sJ7Ckdy6oTu"	"2 - Scale-Up: Aggressive"	NA	NA	"Direwolf"	"USAID"	80022	"Direwolf"	"zmAsEta7AiO"	"HTS_TST"	"N"	"TA"	"Total Numerator"	"Total Numerator"	"HllvX50cXC0"	"default"	NA	NA	NA	NA	NA	NA	NA	NA	NA	"N"	27490	NA	NA	NA	NA	NA	NA	NA	NA	""
"The Known World"	"rsgfCo9eMmd"	"Sothoryos"	"EESCKp9rvLD"	"Sothoryos"	"Basilisk Isles"	"sJ7Ckdy6oTu"	"Basilisk Isles"	"sJ7Ckdy6oTu"	"2 - Scale-Up: Aggressive"	NA	NA	"Direwolf"	"USAID"	80022	"Direwolf"	"K6f6jR0NOcZ"	"HTS_TST"	"N"	"DSD"	"Total Numerator"	"Total Numerator"	"HllvX50cXC0"	"default"	NA	NA	NA	NA	NA	NA	NA	NA	NA	"N"	NA	"23650"	35960	"32450"	34830	126880	NA	NA	NA	""
"The Known World"	"rsgfCo9eMmd"	"Sothoryos"	"EESCKp9rvLD"	"Sothoryos"	"Basilisk Isles"	"sJ7Ckdy6oTu"	"Basilisk Isles"	"sJ7Ckdy6oTu"	"2 - Scale-Up: Aggressive"	NA	NA	"Direwolf"	"USAID"	80022	"Direwolf"	"ZYV25kXUmeY"	"HTS_TST_NEG"	"N"	"DSD"	"Total Numerator"	"Total Numerator"	"HllvX50cXC0"	"default"	NA	NA	NA	NA	NA	NA	NA	NA	NA	"N"	NA	"22020"	33520	"30170"	32270	117970	NA	NA	NA	""
"The Known World"	"rsgfCo9eMmd"	"Sothoryos"	"EESCKp9rvLD"	"Sothoryos"	"Basilisk Isles"	"sJ7Ckdy6oTu"	"Basilisk Isles"	"sJ7Ckdy6oTu"	"2 - Scale-Up: Aggressive"	NA	NA	"Direwolf"	"USAID"	80022	"Direwolf"	"ODgFzFAdZLi"	"HTS_TST_NEG"	"N"	"TA"	"Total Numerator"	"Total Numerator"	"HllvX50cXC0"	"default"	NA	NA	NA	NA	NA	NA	NA	NA	NA	"N"	NA	"25780"	16880	"17680"	18050	78370	NA	NA	NA	""
"The Known World"	"rsgfCo9eMmd"	"Sothoryos"	"EESCKp9rvLD"	"Sothoryos"	"Basilisk Isles"	"sJ7Ckdy6oTu"	"Basilisk Isles"	"sJ7Ckdy6oTu"	"2 - Scale-Up: Aggressive"	NA	NA	"Direwolf"	"USAID"	80022	"Direwolf"	"yuKuQmSdgDo"	"HTS_TST_POS"	"N"	"DSD"	"Total Numerator"	"Total Numerator"	"HllvX50cXC0"	"default"	NA	NA	NA	NA	NA	"Positive"	NA	NA	NA	"N"	NA	"1630"	2450	"2280"	2570	8910	NA	NA	NA	""
"The Known World"	"rsgfCo9eMmd"	"Sothoryos"	"EESCKp9rvLD"	"Sothoryos"	"Basilisk Isles"	"sJ7Ckdy6oTu"	"Basilisk Isles"	"sJ7Ckdy6oTu"	"2 - Scale-Up: Aggressive"	NA	NA	"Direwolf"	"USAID"	80022	"Direwolf"	"bZFbJNe1o2G"	"HTS_TST_POS"	"N"	"TA"	"Total Numerator"	"Total Numerator"	"HllvX50cXC0"	"default"	NA	NA	NA	NA	NA	"Positive"	NA	NA	NA	"N"	NA	"1210"	920	"850"	890	3860	NA	NA	NA	""
"The Known World"	"rsgfCo9eMmd"	"Sothoryos"	"EESCKp9rvLD"	"Sothoryos"	"Basilisk Isles"	"sJ7Ckdy6oTu"	"Basilisk Isles"	"sJ7Ckdy6oTu"	"2 - Scale-Up: Aggressive"	NA	NA	"Direwolf"	"USAID"	80022	"Direwolf"	"SOoD35fuUaU"	"HTS_TST_POS"	"N"	"TA"	"Total Numerator"	"Total Numerator"	"HllvX50cXC0"	"default"	NA	NA	NA	NA	NA	"Positive"	NA	NA	NA	"N"	1240	NA	NA	NA	NA	NA	NA	NA	NA	""
"The Known World"	"rsgfCo9eMmd"	"Sothoryos"	"EESCKp9rvLD"	"Sothoryos"	"Basilisk Isles"	"sJ7Ckdy6oTu"	"Basilisk Isles"	"sJ7Ckdy6oTu"	"2 - Scale-Up: Aggressive"	NA	NA	"Direwolf"	"USAID"	80022	"Direwolf"	"h1FiCN6ngKH"	"HTS_TST_POS"	"N"	"DSD"	"Total Numerator"	"Total Numerator"	"HllvX50cXC0"	"default"	NA	NA	NA	NA	NA	"Positive"	NA	NA	NA	"N"	140	NA	NA	NA	NA	NA	NA	NA	NA	""
"The Known World"	"rsgfCo9eMmd"	"Sothoryos"	"EESCKp9rvLD"	"Sothoryos"	"Basilisk Isles"	"sJ7Ckdy6oTu"	"Basilisk Isles"	"sJ7Ckdy6oTu"	"2 - Scale-Up: Aggressive"	NA	NA	"Direwolf"	"USAID"	80022	"Direwolf"	"gkU4WdUxzWz"	"LAB_PTCQI_HIV_SerologyDiagnostic_POCT_CQI"	"N"	"Not Applicable"	"Total Numerator"	"Total Numerator"	"HllvX50cXC0"	"default"	NA	NA	NA	NA	NA	NA	NA	NA	NA	"N"	NA	NA	NA	NA	10	10	NA	NA	NA	""
"The Known World"	"rsgfCo9eMmd"	"Sothoryos"	"EESCKp9rvLD"	"Sothoryos"	"Basilisk Isles"	"sJ7Ckdy6oTu"	"Basilisk Isles"	"sJ7Ckdy6oTu"	"2 - Scale-Up: Aggressive"	NA	NA	"Direwolf"	"USAID"	80022	"Direwolf"	"MuZuLaJykIm"	"LAB_PTCQI_HIV_SerologyDiagnostic_POCT_PT"	"N"	"Not Applicable"	"Total Numerator"	"Total Numerator"	"HllvX50cXC0"	"default"	NA	NA	NA	NA	NA	NA	NA	NA	NA	"N"	NA	NA	NA	NA	10	10	NA	NA	NA	""
"The Known World"	"rsgfCo9eMmd"	"Sothoryos"	"EESCKp9rvLD"	"Sothoryos"	"Basilisk Isles"	"sJ7Ckdy6oTu"	"Basilisk Isles"	"sJ7Ckdy6oTu"	"2 - Scale-Up: Aggressive"	NA	NA	"Direwolf"	"USAID"	80022	"Direwolf"	"cSKl3bt5lds"	"PMTCT_ART"	"N"	"DSD"	"Total Numerator"	"Total Numerator"	"HllvX50cXC0"	"default"	NA	NA	NA	NA	NA	NA	NA	NA	NA	"N"	100	NA	NA	NA	NA	NA	NA	NA	NA	""
"The Known World"	"rsgfCo9eMmd"	"Sothoryos"	"EESCKp9rvLD"	"Sothoryos"	"Basilisk Isles"	"sJ7Ckdy6oTu"	"Basilisk Isles"	"sJ7Ckdy6oTu"	"2 - Scale-Up: Aggressive"	NA	NA	"Direwolf"	"USAID"	80022	"Direwolf"	"WNZ6vbJK0Ly"	"PMTCT_ART"	"N"	"TA"	"Total Numerator"	"Total Numerator"	"HllvX50cXC0"	"default"	NA	NA	NA	NA	NA	NA	NA	NA	NA	"N"	3420	NA	NA	NA	NA	NA	NA	NA	NA	""
